season,td_location,td_tournament,tourney_id,tourney_name,surface_td,surface_mirror,date_gap_days,td_rows,mirror_rows,pair_overlap_td_in_mirror,pair_overlap_mirror_in_td,method,status,td_event_number,td_tier,td_court,td_date_min,td_date_max,td_missing_date_rows,td_rows_in_date_window,date_window_share,mirror_tourney_date,mirror_draw_size,mirror_level,name_evidence,surface_agreement,draw_compatible,round_alignment,pair_overlap_td_in_mirror_unordered,pair_overlap_mirror_in_td_unordered,pair_overlap_td_in_mirror_strict,pair_overlap_mirror_in_td_strict,depends_on_surname_link,best_candidate_tourney_id,best_candidate_tourney_name,best_candidate_overlap_td_in_mirror,best_candidate_overlap_mirror_in_td,runner_up_tourney_id,runner_up_tourney_name,runner_up_overlap_td_in_mirror,runner_up_overlap_mirror_in_td,td_keys,mirror_keys
2007,'s-Hertogenbosch,Ordina Open,2007-W-T3-NED-01A-2007,'s-Hertogenbosch,Grass,Grass,-1,29,29,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,33,Tier 3,Outdoor,2007-06-17,2007-06-23,0,29,1.0,2007-06-18,30,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.862069,0.862069,True,2007-W-T3-NED-01A-2007,'s-Hertogenbosch,1.0,1.0,2007-W-T2-AUT-01A-2007,Linz,0.034483,0.037037,29,29
2007,Acapulco,Abierto Mexicano,2007-W-T3-MEX-01A-2007,Acapulco,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,14,Tier 3,Outdoor,2007-02-26,2007-03-04,0,31,1.0,2007-02-26,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2007-W-T3-MEX-01A-2007,Acapulco,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Amelia Island,Bausch & Lomb Championships,2007-W-T2-USA-01A-2007,Amelia Island,Clay,Clay,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,18,Tier 2,Outdoor,2007-04-02,2007-04-08,0,55,1.0,2007-04-02,56,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.981818,0.981818,False,2007-W-T2-USA-01A-2007,Amelia Island,1.0,1.0,2007-W-T1-USA-03A-2007,Charleston,0.036364,0.036364,55,55
2007,Antwerp,Proximus Diamond Games,2007-W-T2-BEL-01A-2007,Antwerp,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,9,Tier 2,Indoor,2007-02-12,2007-02-18,0,27,1.0,2007-02-12,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.925926,0.925926,False,2007-W-T2-BEL-01A-2007,Antwerp,1.0,1.0,2007-W-T3-NED-01A-2007,'s-Hertogenbosch,0.037037,0.034483,27,27
2007,Auckland,ASB Classic,2007-W-T4-NZL-01A-2007,Auckland,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,1,Tier 4,Outdoor,2007-01-01,2007-01-06,0,31,1.0,2007-01-01,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T4-NZL-01A-2007,Auckland,1.0,1.0,2007-W-T2-BEL-01A-2007,Antwerp,0.032258,0.037037,31,31
2007,Bad Gastein,Gastein Ladies,2007-W-T3-AUT-01A-2007,Bad Gastein,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,37,Tier 3,Outdoor,2007-07-23,2007-07-29,0,31,1.0,2007-07-23,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2007-W-T3-AUT-01A-2007,Bad Gastein,1.0,1.0,2007-W-T2-CHN-01A-2007,Beijing,0.032258,0.037037,31,31
2007,Bali,Commonwealth Bank Tennis Classic,2007-W-T3-INA-01A-2007,Bali,Hard,Hard,0,29,29,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,46,Tier 3,Outdoor,2007-09-10,2007-09-16,0,29,1.0,2007-09-10,30,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-INA-01A-2007,Bali,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,29,29
2007,Bangalore,Sony Ericsson International,2007-W-T3-IND-01A-2007,Bangalore,Hard,Hard,1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,10,Tier 3,Outdoor,2007-02-13,2007-02-18,0,31,1.0,2007-02-12,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-IND-01A-2007,Bangalore,1.0,1.0,2007-W-T4-THA-01A-2007,Pattaya,0.032258,0.032258,31,31
2007,Bangkok,PTT Bangkok Open,2007-W-T3-THA-01A-2007,Bangkok,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,56,Tier 3,Outdoor,2007-10-08,2007-10-14,0,31,1.0,2007-10-08,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.83871,0.83871,True,2007-W-T3-THA-01A-2007,Bangkok,1.0,1.0,2007-W-T3-JPN-01A-2007,Japan Open,0.064516,0.064516,31,31
2007,Barcelona,Barcelona KIA,2007-W-T4-ESP-01A-2007,Barcelona,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,30,Tier 4,Outdoor,2007-06-11,2007-06-16,0,31,1.0,2007-06-11,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2007-W-T4-ESP-01A-2007,Barcelona,1.0,1.0,2007-W-T3-NED-01A-2007,'s-Hertogenbosch,0.032258,0.034483,31,31
2007,Beijing,China Open,2007-W-T2-CHN-01A-2007,Beijing,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,47,Tier 2,Outdoor,2007-09-17,2007-09-23,0,27,1.0,2007-09-17,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.962963,0.962963,False,2007-W-T2-CHN-01A-2007,Beijing,1.0,1.0,2007-W-T2-USA-04A-2007,New Haven,0.037037,0.037037,27,27
2007,Berlin,Qatar Telecom German Open,2007-W-T1-GER-01A-2007,Berlin,Clay,Clay,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,23,Tier 1,Outdoor,2007-05-07,2007-05-13,0,55,1.0,2007-05-07,56,T1,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.927273,0.927273,False,2007-W-T1-GER-01A-2007,Berlin,1.0,1.0,2007-W-T1-ITA-01A-2007,Rome,0.018182,0.018182,55,55
2007,Birmingham,DFS Classic,2007-W-T3-GBR-01A-2007,Birmingham,Grass,Grass,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,31,Tier 3,Outdoor,2007-06-11,2007-06-17,0,55,1.0,2007-06-11,56,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.963636,0.963636,False,2007-W-T3-GBR-01A-2007,Birmingham,1.0,1.0,2007-W-T2-QAT-01A-2007,Doha,0.036364,0.074074,55,55
2007,Bogota,Copa Colsanitas Santander,2007-W-T3-COL-01A-2007,Bogota,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,11,Tier 3,Outdoor,2007-02-19,2007-02-25,0,31,1.0,2007-02-19,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.870968,0.870968,True,2007-W-T3-COL-01A-2007,Bogota,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Budapest,Gaz de France Budapest Grand Prix,2007-W-T3-HUN-01A-2007,Budapest,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,20,Tier 3,Outdoor,2007-04-23,2007-04-29,0,31,1.0,2007-04-23,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-HUN-01A-2007,Budapest,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Charleston,Family Circle Cup,2007-W-T1-USA-03A-2007,Charleston,Clay,Clay,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,19,Tier 1,Outdoor,2007-04-09,2007-04-15,0,55,1.0,2007-04-09,56,T1,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.981818,0.981818,False,2007-W-T1-USA-03A-2007,Charleston,1.0,1.0,2007-W-T2-USA-01A-2007,Amelia Island,0.036364,0.036364,55,55
2007,Cincinnati,Western & Southern Financial Group Women's Open,2007-W-T3-USA-02A-2007,Cincinnati,Hard,Hard,0,31,31,0.967742,0.967742,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,35,Tier 3,Outdoor,2007-07-16,2007-07-22,0,31,1.0,2007-07-16,32,T3,exact_normalized_location,True,True,absolute_round_label,0.967742,0.967742,0.967742,0.967742,False,2007-W-T3-USA-02A-2007,Cincinnati,0.967742,0.967742,2007-W-T4-AUS-01A-2007,Hobart,0.032258,0.032258,31,31
2007,Doha,Qatar Total Open,2007-W-T2-QAT-01A-2007,Doha,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,15,Tier 2,Outdoor,2007-02-26,2007-03-03,0,27,1.0,2007-02-26,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T2-QAT-01A-2007,Doha,1.0,1.0,2007-W-T2-USA-04A-2007,New Haven,0.074074,0.074074,27,27
2007,Dubai,Dubai Duty Free Women's Open,2007-W-T2-UAE-01A-2007,Dubai,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,12,Tier 2,Outdoor,2007-02-19,2007-02-24,0,27,1.0,2007-02-19,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T2-UAE-01A-2007,Dubai,1.0,1.0,2007-W-T2-AUT-01A-2007,Linz,0.037037,0.037037,27,27
2007,Eastbourne,International Women's Open,2007-W-T2-GBR-01A-2007,Eastbourne,Grass,Grass,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,32,Tier 2,Outdoor,2007-06-18,2007-06-23,0,27,1.0,2007-06-18,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T2-GBR-01A-2007,Eastbourne,1.0,1.0,2007-W-T2-UAE-01A-2007,Dubai,0.037037,0.037037,27,27
2007,Estoril,Estoril Open,2007-W-T4-POR-01A-2007,Estoril,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,21,Tier 4,Outdoor,2007-04-30,2007-05-06,0,31,1.0,2007-04-30,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2007-W-T4-POR-01A-2007,Estoril,1.0,1.0,2007-W-T2-USA-04A-2007,New Haven,0.032258,0.037037,31,31
2007,Fes,FesGrand Prix de SAR La Princesse Lalla Meryem,2007-W-T4-MAR-01A-2007,Fes,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,25,Tier 4,Outdoor,2007-05-14,2007-05-20,0,31,1.0,2007-05-14,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T4-MAR-01A-2007,Fes,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Forest Hills,Forest Hills Sony Ericsson WTA Tour Classic,2007-W-T4-USA-01A-2007,Forest Hills,Hard,Hard,2,15,15,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,43,Tier 4,Outdoor,2007-08-22,2007-08-25,0,15,1.0,2007-08-20,16,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.933333,0.933333,False,2007-W-T4-USA-01A-2007,Forest Hills,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,15,15
2007,Gold Coast,Mondial Australian Women's Hardcourts,,,Hard,Carpet,-29,31,27,0.032258,0.037037,below_accept_threshold,unmapped,2,Tier 3,Outdoor,2006-12-31,2007-01-06,0,0,0.0,2007-01-29,28,T1,none,False,True,absolute_round_label,0.032258,0.037037,0.032258,0.037037,,2007-W-T1-JPN-01A-2007,Tokyo,0.032258,0.037037,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,27
2007,Guangzhou,Guangzhou International Women's Open,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,Hard,1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,50,Tier 3,Outdoor,2007-09-25,2007-09-30,0,31,1.0,2007-09-24,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2007-W-T3-CHN-01A-2007,Guangzhou,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Hobart,Moorilla Hobart International,2007-W-T4-AUS-01A-2007,Hobart,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,3,Tier 4,Outdoor,2007-01-07,2007-01-12,0,31,1.0,2007-01-08,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.870968,0.870968,True,2007-W-T4-AUS-01A-2007,Hobart,1.0,1.0,2007-W-T3-USA-02A-2007,Cincinnati,0.032258,0.032258,31,31
2007,Indian Wells,Pacific Life Open,2007-W-T1-USA-01A-2007,Indian Wells,Hard,Hard,2,95,95,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,16,Tier 1,Outdoor,2007-03-07,2007-03-17,0,95,1.0,2007-03-05,96,T1,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.978947,0.978947,False,2007-W-T1-USA-01A-2007,Indian Wells,1.0,1.0,2007-W-T2-LUX-01A-2007,Luxembourg,0.010526,0.037037,95,95
2007,Istanbul,Istanbul Cup,2007-W-T3-TUR-01A-2007,Istanbul,Clay,Clay,0,29,29,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,27,Tier 3,Outdoor,2007-05-21,2007-05-26,0,29,1.0,2007-05-21,30,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-TUR-01A-2007,Istanbul,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,29,29
2007,Kolkata,Sunfeast Open,2007-W-T3-IND-02A-2007,Kolkata,Greenset,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+draw_compatible+absolute_round_label,accepted,48,Tier 3,Indoor,2007-09-17,2007-09-23,0,31,1.0,2007-09-17,32,T3,exact_normalized_location,False,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-IND-02A-2007,Kolkata,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Linz,Generali Ladies Linz,2007-W-T2-AUT-01A-2007,Linz,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,59,Tier 2,Indoor,2007-10-22,2007-10-28,0,27,1.0,2007-10-22,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T2-AUT-01A-2007,Linz,1.0,1.0,2007-W-T2-QAT-01A-2007,Doha,0.037037,0.037037,27,27
2007,London,Wimbledon,2007-W-SL-GBR-01A-2007,Wimbledon,Grass,Grass,0,127,127,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,34,Grand Slam,Outdoor,2007-06-25,2007-07-07,0,127,1.0,2007-06-25,128,G,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.968504,0.968504,False,2007-W-SL-GBR-01A-2007,Wimbledon,1.0,1.0,2007-W-T1-USA-02A-2007,Miami,0.015748,0.021053,127,127
2007,Los Angeles,East West Bank Classic,2007-W-T2-USA-03A-2007,Los Angeles,Hard,Hard,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,41,Tier 2,Outdoor,2007-08-06,2007-08-13,0,55,1.0,2007-08-06,56,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.963636,0.963636,False,2007-W-T2-USA-03A-2007,Los Angeles,1.0,1.0,2007-W-T1-CAN-01A-2007,Toronto,0.018182,0.018182,55,55
2007,Luxembourg,FORTIS Championships Luxembourg,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,51,Tier 2,Indoor,2007-09-24,2007-09-30,0,27,1.0,2007-09-24,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.925926,0.925926,False,2007-W-T2-LUX-01A-2007,Luxembourg,1.0,1.0,2007-W-T1-RUS-01A-2007,Moscow,0.037037,0.037037,27,27
2007,Madrid,Sony Ericsson Championships,2007-W-WT-ESP-01A-2007,WTA Tour Championships,Hard,Hard,1,15,15,1.0,1.0,pair_overlap_verified+name_unmatched+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,61,Tour Championships,Indoor,2007-11-06,2007-11-11,0,15,1.0,2007-11-05,4,F,none,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-WT-ESP-01A-2007,WTA Tour Championships,1.0,1.0,2007-W-T1-USA-04A-2007,San Diego,0.133333,0.036364,15,15
2007,Melbourne,Australian Open,2007-W-SL-AUS-01A-2007,Australian Open,Hard,Hard,0,127,127,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,5,Grand Slam,Outdoor,2007-01-15,2007-01-27,0,127,1.0,2007-01-15,128,G,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.96063,0.96063,False,2007-W-SL-AUS-01A-2007,Australian Open,1.0,1.0,2007-W-T1-USA-02A-2007,Miami,0.015748,0.021053,127,127
2007,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2007-W-T3-USA-01A-2007,Memphis,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,13,Tier 3,Indoor,2007-02-19,2007-02-25,0,31,1.0,2007-02-19,32,T3,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T3-USA-01A-2007,Memphis,1.0,1.0,2007-W-SL-GBR-01A-2007,Wimbledon,0.032258,0.007874,31,31
2007,Miami,Sony Ericsson Open,2007-W-T1-USA-02A-2007,Miami,Hard,Hard,2,95,95,0.989474,0.989474,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,17,Tier 1,Outdoor,2007-03-21,2007-03-31,0,95,1.0,2007-03-19,96,T1,exact_normalized_location,True,True,absolute_round_label,0.989474,0.989474,0.957895,0.957895,False,2007-W-T1-USA-02A-2007,Miami,0.989474,0.989474,2007-W-SL-AUS-01A-2007,Australian Open,0.021053,0.015748,95,95
2007,Moscow,Kremlin Cup,2007-W-T1-RUS-01A-2007,Moscow,Carpet,Hard,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+draw_compatible+absolute_round_label,accepted,57,Tier 1,Indoor,2007-10-08,2007-10-14,0,27,1.0,2007-10-08,28,T1,exact_normalized_location,False,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T1-RUS-01A-2007,Moscow,1.0,1.0,2007-W-T2-LUX-01A-2007,Luxembourg,0.037037,0.037037,27,27
2007,New Haven,Pilot Pen Tennis,2007-W-T2-USA-04A-2007,New Haven,Hard,Hard,-1,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,44,Tier 2,Outdoor,2007-08-19,2007-08-25,0,27,1.0,2007-08-20,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.962963,0.962963,False,2007-W-T2-USA-04A-2007,New Haven,1.0,1.0,2007-W-T2-QAT-01A-2007,Doha,0.074074,0.074074,27,27
2007,New York,US Open,2007-W-SL-USA-01A-2007,US Open,Hard,Hard,0,127,127,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,45,Grand Slam,Outdoor,2007-08-27,2007-09-09,0,127,1.0,2007-08-27,128,G,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.96063,0.96063,False,2007-W-SL-USA-01A-2007,US Open,1.0,1.0,2007-W-SL-FRA-01A-2007,Roland Garros,0.007874,0.007874,127,127
2007,Palermo,Internazionali Femminili di Tennis di Palermo,2007-W-T4-ITA-01A-2007,Palermo,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,36,Tier 4,Outdoor,2007-07-16,2007-07-22,0,31,1.0,2007-07-16,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2007-W-T4-ITA-01A-2007,Palermo,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Paris,French Open,2007-W-SL-FRA-01A-2007,Roland Garros,Clay,Clay,-1,127,127,1.0,1.0,pair_overlap_verified+name_unmatched+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,29,Grand Slam,Outdoor,2007-05-27,2007-06-09,0,127,1.0,2007-05-28,128,G,none,True,True,absolute_round_label,1.0,1.0,0.976378,0.976378,False,2007-W-SL-FRA-01A-2007,Roland Garros,1.0,1.0,2007-W-T2-POL-01A-2007,Warsaw,0.015748,0.074074,127,127
2007,Paris,Open Gaz de France,2007-W-T2-FRA-01A-2007,Paris,Carpet,Carpet,0,27,27,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,7,Tier 2,Indoor,2007-02-05,2007-02-11,0,27,1.0,2007-02-05,28,T2,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.925926,0.925926,False,2007-W-T2-FRA-01A-2007,Paris,1.0,1.0,2007-W-T2-USA-01A-2007,Amelia Island,0.074074,0.036364,27,27
2007,Pattaya,Pattaya Women's Open,2007-W-T4-THA-01A-2007,Pattaya,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,8,Tier 4,Outdoor,2007-02-05,2007-02-11,0,31,1.0,2007-02-05,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2007-W-T4-THA-01A-2007,Pattaya,1.0,1.0,2007-W-T3-IND-01A-2007,Bangalore,0.032258,0.032258,31,31
2007,Portoroz,Banka Koper Slovenia Open,2007-W-T4-SLO-01A-2007,Portoroz,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,49,Tier 4,Outdoor,2007-09-17,2007-09-23,0,31,1.0,2007-09-17,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2007-W-T4-SLO-01A-2007,Portoroz,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Prague,ECM Prague Open,2007-W-T4-CZE-01A-2007,Prague,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,24,Tier 4,Outdoor,2007-05-07,2007-05-13,0,31,1.0,2007-05-07,32,T4,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.806452,0.806452,True,2007-W-T4-CZE-01A-2007,Prague,1.0,1.0,2007-W-T4-NZL-01A-2007,Auckland,0.032258,0.032258,31,31
2007,Quebec,Bell Challenge,2007-W-T3-CAN-01A-2007,Quebec City,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+token_overlap+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,60,Tier 3,Indoor,2007-10-29,2007-11-04,0,31,1.0,2007-10-29,32,T3,token_overlap,True,True,absolute_round_label,1.0,1.0,0.83871,0.83871,True,2007-W-T3-CAN-01A-2007,Quebec City,1.0,1.0,2007-D001,Fed Cup WG R1: USA vs BEL,0.0,0.0,31,31
2007,Rogers Cup,Toronto,2007-W-T1-CAN-01A-2007,Toronto,Hard,Hard,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,42,Tier 1,Outdoor,2007-08-13,2007-08-19,0,55,1.0,2007-08-13,56,T1,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.963636,0.963636,False,2007-W-T1-CAN-01A-2007,Toronto,1.0,1.0,2007-W-T1-ITA-01A-2007,Rome,0.018182,0.018182,55,55
2007,Rome,Internazionali BNL d'Italia,2007-W-T1-ITA-01A-2007,Rome,Clay,Clay,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,26,Tier 1,Outdoor,2007-05-14,2007-05-20,0,55,1.0,2007-05-14,56,T1,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.963636,0.963636,False,2007-W-T1-ITA-01A-2007,Rome,1.0,1.0,2007-W-T1-CAN-01A-2007,Toronto,0.018182,0.018182,55,55
2007,San Diego,Acura Classic,2007-W-T1-USA-04A-2007,San Diego,Hard,Hard,0,55,55,0.981818,0.981818,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,39,Tier 1,Outdoor,2007-07-30,2007-08-05,0,55,1.0,2007-07-30,56,T1,exact_normalized_location,True,True,absolute_round_label,0.981818,0.981818,0.963636,0.963636,False,2007-W-T1-USA-04A-2007,San Diego,0.981818,0.981818,2007-W-WT-ESP-01A-2007,WTA Tour Championships,0.036364,0.133333,55,55
